,Unnamed: 0,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_sigma5d_max,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,fidelity_v2,X,Y,Z,v_a_lsr,v_d_lsr,U,V,W,mag_abs_g,bp_rp,g_rp,region,cluster_label_group_0,cluster_label_group_1,cluster_label_group_2,cluster_label_group_3,cluster_label_group_4,cluster_label_group_5,cluster_label_group_6,cluster_label_group_7,cluster_label_group_8,cluster_label_group_9
164524,164524,3323059116527625600,88.67352078589417,0.013710075,7.851504754817208,0.011259833,3.344211665719844,0.014122798,5.1287317,-2.574559991743235,0.017645795,-4.435710662931249,0.013791619,-0.1266279,-0.08943276,-0.15444529,0.1456637,-0.14409523,0.19098513,-0.4228916,-0.021625137,0.0748408,-0.26009968,0.02586156,1.1021183,890596.4576052962,168.7871,10.813165,529046.7569989617,186.98724,11.029807,525970.4530380738,180.64233,10.445492,26.142946,1.0991641,199.3359310334941,-8.845719746977885,1.0,-278.8012394962079,-97.83116322706016,-45.982230942345424,-3.181627758203049,2.990790771105642,-22.238764864316465,-11.737710477856664,-10.196607606704234,3.434633787532494,0.5843150000000001,0.3676729999999999,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164542,164542,3323063789452046592,88.55210873324988,0.069575444,7.951229139836288,0.057979595,3.0414236036964577,0.07994964,5.5222263,-3.371015800174813,0.09706023,-4.373927149879588,0.07279182,-0.08837449,-0.10006545,-0.022194298,0.10207084,-0.2158624,0.20170182,-0.40971783,0.060585525,0.19067821,-0.32819125,0.14263661,0.9959862,2809.907618105907,4.1199594,17.065638,412.7617508015846,11.012102,18.799294,3797.3236684584417,14.294674,15.799201,,,199.18846128055776,-8.902088612507981,1.0,-306.78594395818294,-106.76493370675212,-50.879581192723805,-4.821492948373096,2.4881614282764155,,,,9.481022560332438,3.000093,1.2664369999999998,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164584,164584,3323075712281119872,88.75511584245001,0.02490053,8.184817806449518,0.023028174,2.7715919626100987,0.03488502,6.0004816,-3.68500567534007,0.031041443,-4.735663737038066,0.02382703,-0.2710865,0.1892175,0.2672143,0.01297481,-0.6312881,0.00632926,-0.382147,-0.04503473,0.4393922,-0.3050992,0.045980457,1.0993872,30092.7388478242,9.128103,14.491213,12527.21884861494,24.478523,15.093905,24935.77844391707,21.305452,13.755838,38.86657,6.0610814,199.0813499302349,-8.612680875977727,1.0,-337.1341148698604,-116.62030955891665,-54.03181095822845,-5.8112761724963375,1.2684347737568502,-33.672332793869984,-15.877384805699172,-15.166541791301338,6.7048594662236844,1.3380669999999988,0.7353749999999994,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164614,164614,3323087772549009280,88.74506603133433,0.041722905,8.247430675511106,0.0393604,3.1383356153428434,0.057359297,5.5224624,-2.7148342390484803,0.0464009,-4.809081829113642,0.037836514,-0.30246627,0.26482207,0.03924123,0.1754317,-0.59710103,0.021959612,-0.504151,0.09640606,0.4108483,-0.18437132,0.06729069,1.0237273,7622.280615000856,7.57181,15.982155,1265.4937767225829,14.914631,17.582891,10045.687595848036,27.175266,14.742947,,,199.02116258211507,-8.590821649483983,1.0,-297.8620785473478,-102.68524993150623,-47.59749342825268,-3.612202722449896,2.120921288580956,,,,8.465651927130232,2.839944000000001,1.2392080000000014,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164615,164615,3323088111851211520,88.6478493812465,0.012459367,8.212856967389772,0.010026466,2.513267516077386,0.014637729,5.852777,-3.790388191571087,0.015940603,-4.459591552135183,0.012435285,-0.10431959,0.055558108,0.26617572,-0.07543024,-0.3512573,-0.012975116,-0.20342931,-0.034086216,0.3727437,-0.30232227,0.02356406,1.0015265,292307.5992554177,66.438866,12.022767,160297.54275799572,341.17438,12.326225,191254.348724676,131.57083,11.543867,-12.793408,1.9707847,199.00419428331983,-8.691674635441785,1.0,-371.8810307654253,-128.07940236640033,-60.12775924312506,-6.688931219502446,0.9642956296093136,14.689615831061705,0.9855764783639662,-8.29355404470514,4.023960590143103,0.7823580000000003,0.4788999999999994,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164617,164617,3323090246450194176,88.55755634238261,0.012364058,8.263028167784945,0.0103947595,4.331090930238143,0.015864199,9.3081455,-3.835726803408352,0.016924197,-8.481083100629029,0.013501894,-0.19761555,0.045101333,0.18653148,-0.021819713,-0.43999144,0.024133068,-0.3105699,0.022214465,0.40840974,-0.37564903,0.025480261,1.0202825,193646.7854130591,265.77142,12.469841,94175.5385510272,479.6645,12.903697,141262.4809094651,486.93103,11.8728285,37.698914,3.2185,198.91575243159423,-8.745156949697172,1.0,-215.8805827406221,-73.97878490898746,-35.10427355194691,-3.764014936515797,0.1067472922557115,-32.10846673264498,-17.397004915207223,-13.834495387679452,5.6528275086816695,1.0308684999999986,0.5970125,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
164619,164619,3323090521328112768,88.4826398440546,0.05161758,8.242805883875524,0.042015217,3.979322300837085,0.0607816,3.342972,-2.6052648738943205,0.06738726,-2.0947690163084363,0.051724084,-0.13798067,-0.06274857,-0.07511043,0.09631743,-0.26051417,0.13306463,-0.43265232,0.15295596,0.23559591,-0.29552057,0.09857186,1.0284996,4654.609404267981,4.254953,16.517658,1010.2697990867374,10.281295,17.827448,5589.972769524184,21.830378,15.379372,,,198.8969483363633,-8.81972523095891,1.0,-234.943406928688,-80.4251544874279,-38.53068230654504,-2.691015344728215,6.88866596948659,,,,9.51670357887646,2.4480760000000004,1.1382860000000008,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
164661,164661,3323117420707317376,89.74140251937574,0.21566704,7.522249806397734,0.1820429,4.041439962630688,0.23959443,4.4691653,-2.644990053136268,0.27788517,-3.602425032917619,0.23067553,-0.29591534,-0.067269236,0.15324353,-0.0993503,-0.28826243,-0.007100373,-0.2387204,-0.037901804,0.24272427,-0.4981504,0.43815768,1.0077698,562.7947326043306,1.4838166,18.811491,89.37485573330976,8.212428,20.460505,790.2096017591897,11.353135,17.50354,,,200.1462110205277,-8.080180435578923,1.0,-229.99141318642447,-84.37533176254182,-34.77936535810977,-2.325504408887608,4.962392679062253,,,,11.844171657734126,2.9569650000000003,1.3079509999999992,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
164691,164691,3323166245894666112,89.73347222317419,0.114015505,7.588655634022619,0.101880156,2.992095429442436,0.13438733,5.753906,-3.421650678087297,0.12925324,-4.625985299567321,0.10590471,-0.13302322,0.1517568,-0.09492692,0.1074807,-0.264869,0.014833866,-0.35200864,0.3164913,0.073051095,-0.11271101,0.1841599,0.9448228,1413.3923540355916,2.2851734,17.81171,215.37024325136525,14.317211,19.505577,1881.3489913928145,12.61578,16.561722,,,200.08365940018936,-8.054963495567323,1.0,-310.794306239773,-113.63410426741936,-46.83104446942559,-4.646344644941261,1.8768050715908453,,,,10.191587203681609,2.9438549999999992,1.249988000000002,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164745,164745,3323180475122462208,89.79001109039446,0.120361894,7.838159849401142,0.10292567,3.541930400566704,0.145699,5.958089,-3.470944594204911,0.15248556,-4.8426612688131225,0.11767339,0.02011269,0.20219898,0.06963246,0.14555834,-0.309942,0.073732406,-0.24767077,0.3199722,0.1307457,-0.049098067,0.21453875,0.9931682,1428.369099045948,2.8688822,17.800266,231.0562825238734,9.35317,19.429247,1877.637332593261,12.358185,16.563866,,,199.89049960941404,-7.885263607198532,1.0,-262.97901280073654,-95.14778807237585,-38.73304310912697,-3.854420180513472,2.7918510494107656,,,,10.546466114949556,2.865381,1.2363999999999995,4.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
164750,164750,3323181162317208064,89.85633047489797,0.01609543,7.891034762178216,0.013267515,3.7860634338433257,0.018558031,5.2184663,-3.792786473063351,0.02034803,-3.584293552618629,0.013666601,0.11066823,-0.17150037,-0.123771966,0.13318016,-0.33475462,0.1080102,-0.45968267,0.32956427,0.1707524,-0.03618396,0.028679144,1.0121177,327778.1477566768,320.57996,11.8984165,173209.53602573366,606.67145,12.242113,220384.80033782165,554.68195,11.389941,38.961273,1.2248914,199.8758607253109,-7.802189171265568,1.0,-246.09347844963608,-88.967374264789,-35.85607807445069,-3.938654961932376,4.799498644541237,-34.9388343997569,-14.36570187431223,-11.55758970184012,4.789355930517832,0.8521719999999995,0.5084754999999994,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
164758,164758,3323184770089792000,89.6009335521775,0.09227232,7.803500525492204,0.083634295,4.543268748556918,0.10771625,9.052183,-3.1997007292426947,0.11268139,-8.467817112613435,0.09141348,-0.26262155,0.09459519,-0.1276094,0.2610069,-0.2362864,0.18702522,-0.4246916,0.28280383,0.04298959,-0.25175464,0.16802505,1.0028747,1747.4159108681822,2.14566,17.581377,291.0333570972102,7.8624907,19.178686,2251.264836201214,17.604565,16.366829,,,199.82957627017504,-8.065955096828263,1.0,-205.00648309551949,-73.92646333276656,-30.883688840419648,-2.6022559001354884,0.4288262513797117,,,,10.868219137257327,2.811857,1.2145480000000006,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
164769,164769,3323187072192313472,89.35571509979798,0.027619425,7.769506241511448,0.023965968,3.906521871460464,0.03175118,5.8924184,-0.4698300710050517,0.032550603,-5.8736577574173054,0.02440586,-0.24659313,0.0050473614,0.026608951,0.1307195,-0.39663455,0.12163282,-0.4107924,-0.050839532,0.20334743,-0.20945475,0.0465947,0.98860836,15180.84628352764,5.6563754,15.234127,4509.057784296208,21.855835,16.203327,15799.988060248814,23.79686,14.251253,49.438244,9.232011,199.74066623324327,-8.294950761555548,1.0,-238.4177973227732,-85.5569202807883,-36.930282583246296,0.0952278956833557,2.127875514317436,-43.49694603558471,-21.93771019787822,-11.046240775363955,8.193078300693738,1.9520740000000008,0.9828740000000008,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
164797,164797,3323195593407359360,89.58551248678071,0.01341225,7.932618919532217,0.011870733,3.2349116922182004,0.013954673,5.4598813,-3.006807347377229,0.017004127,-4.557347178665616,0.013753492,-0.40547544,-0.11616824,-0.22882582,0.39856914,-0.19686848,0.34478465,-0.44138572,0.23054636,-0.13281384,-0.48457852,0.027526924,1.0300289,276844.3116643064,181.97105,12.081778,146313.82148312702,319.43723,12.425329,187319.8476010312,330.63504,11.566436,37.043007,5.106847,199.70802330988784,-8.016772575328527,1.0,-288.17573055342353,-103.22741344714431,-43.11182343192496,-3.674338333576436,2.6206696627078148,-32.35134487340841,-15.526134235558262,-12.187263964396005,4.631090148198545,0.8588930000000001,0.5153420000000004,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164808,164808,3323197758070852096,89.66841355205261,0.04082849,7.991890797080841,0.037793007,3.1568392870158526,0.050852597,5.422248,-3.0185799498361527,0.05320378,-4.5043256451741644,0.040872864,-0.23129992,0.065677464,-0.09420259,0.21418642,-0.38226992,0.091784656,-0.35531276,0.32620212,0.10088256,-0.3031253,0.07858271,1.4459333,12919.426958347103,14.678074,15.409259,2979.0811618581984,21.81545,16.653336,15130.96191809148,42.79662,14.298229,,,199.6958315301077,-7.916233597807498,1.0,-295.3976931773865,-105.7434756100435,-43.6275425155626,-3.7769961973156256,2.550949401343264,,,,7.905521363786693,2.3551070000000003,1.1110300000000013,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164818,164818,3323200605633452416,89.94053608848606,0.102990575,7.869760702748549,0.09094701,3.250586488283492,0.123192854,5.409088,-2.8863072907550245,0.13575347,-4.574654429089052,0.10297599,0.10269326,-0.061247475,-0.28280914,-0.06781434,-0.35711527,-0.13648291,-0.4886711,0.3096642,0.2602982,0.019880412,0.19427446,0.99856156,1469.2164130765796,2.582905,17.769653,215.8547780890412,13.400241,19.503138,1970.3696157324807,12.58214,16.511526,,,199.93535714612136,-7.739461396181761,1.0,-286.5681030993799,-103.93629760548502,-41.429026498496974,-3.3746299091625267,2.610018110279737,,,,10.329461628964976,2.991612,1.2581270000000018,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164864,164864,3323378314199235584,89.42392842279834,0.05349913,7.961219330127269,0.047762856,2.732124701016286,0.06528691,5.6565485,-0.9329959114843004,0.067307,-5.579073551813593,0.05205407,-0.08110232,0.07475345,-0.053089958,0.07148702,-0.39383486,-0.0015926099,-0.34947655,0.18825267,0.07497546,-0.082160056,0.09400602,3.7377121,66797.28567150296,46.928066,13.62547,32423.90386130564,77.92462,14.061379,49154.98253872423,94.2577,13.018976,-6.0504127,3.2541194,199.6043906333365,-8.14287078116327,1.0,-341.3219413566828,-121.56878925273948,-51.84313983868858,-0.933728255756964,-0.3731348368976009,9.03434340662968,-4.9342625947957455,-5.193023465110644,5.807972588750463,1.0424030000000002,0.6064939999999996,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
164885,164885,3323388660778548736,89.38451650786051,0.04797463,8.048116331189108,0.04212943,3.5006527468469577,0.05688765,5.1169596,-2.5260410169037795,0.06130971,-4.449987789248189,0.046374075,-0.01895248,0.10948546,-0.07651222,0.013503745,-0.38287228,-0.050498098,-0.361053,0.1514674,0.08392874,0.027347261,0.08525025,3.7939997,220715.3742137244,890.314,12.3277855,110560.06682094614,1479.6865,12.729547,161926.69464977615,1595.7742,11.7246,,,199.5085061270296,-8.13482727351038,1.0,-266.5523947602496,-94.43572170998608,-40.42187597459426,-2.7469905967546686,3.304483102756528,,,,5.048530661640251,1.0049469999999996,0.6031854999999986,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164901,164901,3323394948610699776,89.19988835346325,0.01203174,8.037141081097698,0.0099036135,3.2032864386922832,0.014108913,5.3309517,-2.812738235462932,0.014172897,-4.528526466584173,0.0112160975,-0.048270855,0.0069044805,0.09572465,-0.033845272,-0.2590724,-0.013409733,-0.26269034,0.053364243,0.22471443,-0.15343904,0.019995062,0.95079297,251335.5288350405,194.12173,12.186732,133893.06099163374,326.67947,12.521647,167716.54236773666,263.0246,11.686456,26.432049,1.1554581,199.42848715106007,-8.299959128754962,1.0,-291.3194611662242,-102.75264415951592,-45.064797262074165,-3.5422583028128765,2.6261851221701007,-22.451872621361105,-11.98476385533353,-10.63817729766547,4.71471087561916,0.835191,0.5002759999999995,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164905,164905,3323395979402579456,89.18027307025028,0.08793363,8.063487706035405,0.07647277,3.37312312252133,0.10746769,5.361932,-2.9505763490248382,0.104562834,-4.4770988357960215,0.085814185,-0.28466284,0.0050372276,-0.008528765,0.09011966,-0.24021724,0.0341993,-0.3465637,0.21371594,0.3056965,-0.21573745,0.15077016,1.0071718,2440.2960147934905,4.0089245,17.218761,299.4849260541825,12.943428,19.147604,3374.975169858424,16.639315,15.927219,,,199.39567820597293,-8.304127286248825,1.0,-276.70442534678864,-97.41958303286091,-42.81712655789834,-3.532067407934009,3.043013878510135,,,,9.858921968406309,3.220385000000002,1.2915420000000015,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164921,164921,3323399999491942144,89.17366538602622,0.012804164,8.152233637126246,0.011232434,3.586884405979012,0.0139974905,6.106314,-3.3251244925710544,0.015682189,-5.121583966218044,0.01283335,-0.22496542,0.022106119,-0.079124235,0.2133767,-0.23343693,0.18425523,-0.3483844,0.12762003,0.12090746,-0.22327584,0.022941446,1.1122224,70440.42073805392,73.219864,13.567812,28401.14916062181,114.664314,14.205202,59975.82930346052,166.69472,12.802955,13.594446,3.679041,199.3140953619573,-8.266696191400241,1.0,-260.3691084631728,-91.2519103644195,-40.085195461890045,-3.781867721949084,2.590123167479201,-10.478977244441484,-7.6753748899928,-9.012015511178404,6.34139890477045,1.4022469999999991,0.7648569999999992,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164975,164975,3323423428535604608,89.73367771991205,0.013351015,8.32346411403973,0.0120793665,2.7137134992502983,0.01638107,5.532113,-3.9822590300179135,0.01789522,-3.840037609778589,0.01311919,-0.10807601,0.13995317,0.08500513,0.11878097,-0.4934101,0.102846734,-0.29693425,0.036111146,0.19337085,-0.14824827,0.025126532,0.90081686,384200.2763335291,189.21936,11.725973,219484.93481656225,331.06357,11.98503,237494.690666649,226.56985,11.308761,4.129981,2.4750953,199.43468079589388,-7.699039035221681,1.0,-344.36961911560525,-121.50607162283184,-49.36760030374472,-6.181695328500432,2.6959186248306177,-1.8500642062593653,-3.2978971516215925,-9.805465563343343,3.893792975162148,0.6762689999999996,0.4172119999999992,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
165003,165003,3323432636947143296,89.38704493152821,0.1945922,8.362588602616404,0.16699632,3.9394673825776745,0.22212213,7.3715367,-2.507985735266024,0.27491155,-6.93177914731432,0.20764568,-0.22264265,-0.0883064,-0.2467559,0.19828776,-0.29348266,0.15747891,-0.4190107,0.3314064,-0.021750117,-0.4511106,0.42329156,0.99297684,516.1742679730587,1.2922884,18.905376,48.66521621524031,4.4869404,21.120495,735.8562582624069,8.785329,17.580914,,,199.2321057192124,-7.979898764504218,1.0,-237.35420429913395,-82.80466628476809,-35.23969590522481,-2.343504795328179,1.0738524233889688,,,,11.882563545113191,3.5395809999999983,1.3244620000000005,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
165014,165014,3323435664900223232,89.4423767554584,0.10082978,8.449535651801506,0.088915676,3.407200129032208,0.10567926,5.5609927,-2.352052500555214,0.13812377,-5.0390962193684175,0.116233714,-0.37872708,-0.008442289,-0.29707596,0.34673288,-0.21392477,0.30115935,-0.4237695,0.23739778,-0.0085457945,-0.524411,0.22657667,2.3508165,4203.301553275571,7.3582773,16.628391,827.2887230428497,10.625558,18.0444,5875.500616022607,26.344286,15.325283,,,199.18224133978825,-7.889804931004673,1.0,-274.5766818983046,-95.5223346750252,-40.287699130846114,-2.58199397894647,2.42734037206461,,,,9.290379217563109,2.719116999999999,1.303108,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165021,165021,3323438271941423104,89.64520155667417,0.09531797,8.472800832345925,0.08557803,4.061084391631157,0.1228468,6.904551,-3.72468357757424,0.1232982,-5.813738652253472,0.09802187,-0.14630389,0.20423459,0.08472042,-0.03367788,-0.46214125,-0.13858703,-0.31523386,0.15959471,0.30504143,-0.13541716,0.17370899,1.0415306,1731.349988635646,2.1892266,17.591404,229.3473153068879,9.617412,19.437307,2373.107712943576,13.578429,16.309603,,,199.26005753688727,-7.703137815323076,1.0,-230.3601563736292,-80.49076567076804,-33.006064965111605,-3.598652839469591,2.657816363184005,,,,10.634614072344196,3.1277040000000014,1.2818010000000015,4.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
165039,165039,3323445285626863488,89.64838201313873,0.025172254,8.653088288641616,0.022442793,2.5285455641666497,0.030853255,4.835228,-3.4796038504374707,0.033076428,-3.3573480330389764,0.029100368,-0.33209085,0.07976037,0.03813903,0.061076317,-0.43173525,0.14760575,-0.36787188,-0.21486327,0.44966805,-0.47988036,0.05378397,1.0100281,17332.785579580697,7.155874,15.090196,6263.449928488324,16.244917,15.846508,15849.974132806889,22.254826,14.247824,26.82126,8.002532,199.102567910587,-7.612855281590487,1.0,-370.4127108409123,-128.2855369261444,-52.39325855611952,-5.773436628024579,3.1981210405629783,-23.260645357984444,-10.52567260745057,-12.235470179526311,7.104549919935472,1.5986840000000004,0.842372000000001,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0
165043,165043,3323446660016721920,88.92042175491673,0.031815752,8.148459106125056,0.028864272,4.409973364753666,0.03679878,6.0561724,-5.282111637201294,0.037920427,-2.9625196386899244,0.03201839,-0.38838524,0.22915466,-0.18127894,0.15965113,-0.4903868,0.12512933,-0.42336324,-0.06357005,0.26860312,-0.34458223,0.058726974,0.9472689,13226.580847940317,13.702765,15.383748,3546.139233361268,25.10729,16.464153,14397.814956459782,29.670193,14.352154,-3.3016317,8.063779,199.1941049825896,-8.487525311443004,1.0,-211.8078583019997,-73.73489046410171,-33.46823693223876,-5.138628643949205,6.173676310336165,3.9964530291817866,1.3748905379791694,-5.951423665647095,8.605927832174295,2.111998999999999,1.031594,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
165052,165052,3323449679377283584,89.04034647171858,0.17032558,8.280441020341511,0.16454118,3.690353617320225,0.20714979,6.1656566,-3.236526120866679,0.20687719,-5.247877400359653,0.17315851,-0.1933544,0.05309261,-0.2018506,0.17708553,-0.47536647,0.08640099,-0.46933,0.087425224,0.2261978,-0.051658142,0.2929548,0.98342854,683.3737178325011,1.7247953,18.600721,92.63586462843584,10.768275,20.421595,988.2615114206848,12.436164,17.260715,,,199.136019244149,-8.319579871665693,1.0,-253.3093003711164,-87.89461714467069,-39.20879136334756,-3.583441402956741,2.652341396465676,,,,11.436060915744832,3.160879999999999,1.340005999999999,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
165056,165056,3323450783185299968,88.89494091763476,0.12694001,8.244502669621053,0.11188033,3.142586065277741,0.16136615,5.239334,-2.79610089434704,0.13571061,-4.430851164466023,0.11659078,-0.2812983,0.23658383,-0.023098107,0.11295776,-0.47071022,0.028383257,-0.47773173,0.012503107,0.38690773,-0.21800388,0.20219222,0.9804852,1221.829113676033,2.715485,17.969841,136.83503924730246,10.909393,19.998049,1733.3754169629403,10.480169,16.650663,,,199.09688304073103,-8.462753453304405,1.0,-297.42308497675833,-102.97389185222276,-46.82971321920829,-3.685847781125796,2.700314068362088,,,,10.456276902216985,3.347386,1.3191779999999973,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165058,165058,3323452256357659264,88.96490538554679,0.33868468,8.277865359192537,0.29122317,2.9069998392643184,0.39073753,5.0401053,-2.692685518204358,0.3478582,-4.260528698846129,0.29134944,-0.29249412,0.3453508,-0.06373689,0.1932489,-0.3897771,0.071125105,-0.3793563,0.10729709,0.16674742,-0.031117724,0.48602185,1.0221857,327.14875122792284,1.3769825,19.400503,40.82450396101208,6.2983675,21.31124,493.39818599274463,6.8286686,18.014902,,,199.10153921630013,-8.386034353829954,0.87402344,-321.5812731884433,-111.36721248638318,-50.16919822203912,-3.8387661593797913,2.445272993764672,,,,11.717728038785712,3.296338000000002,1.3856010000000012,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165059,165059,3323452462515273600,88.9561567024764,0.13688628,8.295480977553781,0.12098876,2.7301052350798827,0.1601501,5.8257456,-2.6951550791239387,0.14882204,-5.164828046224132,0.12670165,-0.21249369,0.19481836,-0.18091628,0.17066242,-0.34452245,0.051096853,-0.48521405,0.14605765,0.26162124,-0.040801544,0.21078591,0.98187447,1019.2674627912104,2.0020492,18.166647,175.98633094235095,12.753714,19.724844,1265.143200224326,12.113856,16.992546,,,199.0817260419504,-8.385011412099448,1.0,-342.4597171763089,-118.46504125404697,-53.41339463812166,-4.13009700157138,0.4296525962060115,,,,10.347543938745256,2.732298,1.1741010000000005,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165065,165065,3323454352301677312,89.14651045112826,0.36699122,8.257635080069578,0.33277935,3.896334954508353,0.40828073,7.4728103,-3.3996872672383365,0.4618707,-6.654699284716941,0.38200328,-0.3298496,-0.0030845534,-0.20110829,0.20416935,-0.3250727,0.15116373,-0.40650406,0.12854265,0.11973707,-0.37799782,0.7133693,1.0400703,257.4251983969127,1.0362698,19.66074,41.81002941207284,5.220338,21.285341,369.4446113643521,10.037202,18.329021,,,199.2078299778541,-8.238908213833222,0.8046875,-239.8626133746688,-83.56578359131963,-36.77840709833293,-3.5314282639464816,1.2908242692410377,,,,12.614021423068,2.956319999999998,1.3317189999999997,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
165067,165067,3323455073854643072,89.1451158930138,0.027052933,8.31152881295884,0.02401305,2.641703613479416,0.030068388,4.7124887,-2.31531970031163,0.03167195,-4.104490623840926,0.027038043,-0.24678534,0.13278647,-0.10219817,0.14700407,-0.33569452,0.11286273,-0.33915365,0.043525115,0.17638485,-0.24623021,0.046977803,1.486055,2008106.122977183,766.9755,9.9304,1420131.6544938907,1705.9918,9.957721,980263.83057261,839.4154,9.769538,19.776358,7.7212067,199.15958006545063,-8.213887266612538,1.0,-353.9072160682554,-122.9636971901557,-54.08206580133604,-3.550389996058928,2.0363317719523666,-16.06761307807936,-10.25351232142954,-9.965592731990377,2.039820451231755,0.1881829999999986,0.1608619999999998,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165095,165095,3323466038905086208,88.8842107459351,0.3837899,8.373661959155791,0.34828815,2.6381527231455646,0.4604683,5.909083,-2.513823724024843,0.39963347,-5.347705397626477,0.33189157,-0.36188516,0.27412835,-0.056961086,0.31288475,-0.42998216,0.1221468,-0.45732656,0.22166437,0.22247621,-0.11792643,0.5807081,1.0513729,297.7290908018,1.2079409,19.502813,60.713072162805474,7.0234704,20.880337,410.4588988002411,13.239113,18.214722,,,198.97764627044617,-8.409055861294451,0.7988281,-354.5962563046213,-121.94259777965205,-55.43247858383151,-3.988208582205515,-0.190443101122404,,,,11.609312666626987,2.6656150000000025,1.2880910000000014,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165143,165143,3323485933197480576,89.22461156479996,0.037946556,8.542700283687513,0.032953385,3.0206508521852493,0.039214376,5.7535563,-3.091376537863637,0.05282284,-4.852504415745373,0.037127767,-0.362222,-0.15467283,-0.4912977,0.39793825,-0.10139167,0.3493907,-0.6746443,0.3762626,-0.10589793,-0.4479829,0.083653584,1.0190424,10647.877420804298,10.698472,15.619209,2446.1560942249657,15.586327,16.867332,12472.779500164705,26.552904,14.507987,,,198.9942660953891,-8.032666259843133,1.0,-309.9576721199379,-106.69232579553156,-46.26076595890197,-4.224058331321502,1.8483273040773345,,,,8.019711647001337,2.359345000000001,1.1112219999999997,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
